mmsi,imo,latitude,longitude,source,ts_insert_utc,eeid
413869873,0,31.39272,119.306465,T-AIS,20230212162727,7149804458605225777
413859199,0,32.156567,119.55565,T-AIS,20230212162727,9200807060779498879
413797046,0,32.85842,119.41658,T-AIS,20230212162727,6580908346300828342
413871853,0,32.112717,119.56625,T-AIS,20230212162727,7916542295165054701
413822751,0,32.25291,119.70594,T-AIS,20230212162728,9096590950652342047
413773203,0,32.206444,119.648766,T-AIS,20230212162728,8245357844521135507
413827699,0,32.20145,119.35627,T-AIS,20230212162727,8327249470557946483
413824029,0,32.179985,119.56754,T-AIS,20230212162728,7929595697209963549
413871678,0,32.881733,119.41237,T-AIS,20230212162727,6853692783105617470
413848631,0,32.259937,119.59,T-AIS,20230212162727,8866133313470518327
413287530,0,32.203133,119.26824,T-AIS,20230212162727,6163335820303549546
413817297,0,32.189503,119.58533,T-AIS,20230212162728,7126547588654455249
413864126,0,32.240795,119.674866,T-AIS,20230212162727,6864107357243904190
413869744,0,32.253113,119.61536,T-AIS,20230212162728,4852968648646272688
413840039,0,32.0171,119.57333,T-AIS,20230212162728,8742425061206176423
413824257,3,32.2124,119.65331,T-AIS,20230212162728,6929796579933713665
412436980,0,32.316776,119.819626,T-AIS,20230212162727,5468683065571494388
413868224,0,32.19906,119.35759,T-AIS,20230212162727,4666069264110395584
413764792,0,32.207233,119.64545,T-AIS,20230212162728,5137592626658774200
413780443,0,32.00482,119.578995,T-AIS,20230212162728,8567224480389777883
413970163,0,32.290817,119.46602,T-AIS,20230212162727,8348914247671787251
413838574,0,32.238716,119.68623,T-AIS,20230212162727,6759152375302892782
413976312,0,32.31352,119.742744,T-AIS,20230212162728,5177113472607766264
413824015,0,32.253544,119.587975,T-AIS,20230212162727,8938402013740954639
413840889,0,32.20711,119.64498,T-AIS,20230212162727,7488172564983494137
413828028,0,32.1772,119.56448,T-AIS,20230212162728,5724168885937800124
413871016,0,32.253082,119.59761,T-AIS,20230212162727,5004965136070028200
413998839,0,32.179585,119.56744,T-AIS,20230212162727,8925621290579861239
413793922,0,32.881744,119.41221,T-AIS,20230212162727,5791599735046012546
413777509,0,32.193687,119.272644,T-AIS,20230212162728,7610913247015321189
413976941,0,32.766106,119.45063,T-AIS,20230212162728,7900665347260074349
414132000,0,32.18551,119.58027,T-AIS,20230212162728,4699855057408960288
413780894,0,32.251316,119.69611,T-AIS,20230212162728,6806317026087914398
413766731,0,33.52833,119.10377,T-AIS,20230212162727,8397635806921593931
413777907,0,33.569183,119.0095,T-AIS,20230212162728,8358510785158823923
413824248,0,33.515896,119.111275,T-AIS,20230212162728,5173392725259220216
413871327,0,33.57002,119.0176,T-AIS,20230212162727,9137017794182458591
413771454,0,33.159023,119.33425,T-AIS,20230212162728,6870634058266289854
413999173,0,33.57059,119.00843,T-AIS,20230212162727,7530349831025139781
413865932,0,33.42048,119.03687,T-AIS,20230212162727,5546804466238035916
413780789,0,33.397972,119.195786,T-AIS,20230212162727,7725051350071495477
413839219,0,33.48695,119.124054,T-AIS,20230212162728,8339915844509937523
413996015,0,33.535767,119.0979,T-AIS,20230212162727,9075365978189927407
413860702,0,33.219547,119.31065,T-AIS,20230212162728,6823012010644144990
413315530,0,34.739773,119.44408,T-AIS,20230212162727,6116822080402141642
413951214,0,34.211315,119.57142,T-AIS,20230212162727,6758088048047318254
416337000,9208186,34.8288,119.6899,T-AIS,20230212162728,5011594641432169576
413441620,0,34.741035,119.44429,T-AIS,20230212162728,5376815570536930900
413398380,0,34.60524,119.63315,T-AIS,20230212162728,5596832245301376364
311001248,9607095,34.748516,119.39328,T-AIS,20230212162727,4701868314635894944
412331893,0,35.458378,119.60053,T-AIS,20230212162728,7763486978042212213
352978163,8580903,35.600933,119.79301,T-AIS,20230212162727,8342940480678003955
412327117,0,35.45834,119.60071,T-AIS,20230212162727,7840329646684216525
412331360,0,35.080647,119.38319,T-AIS,20230212162727,4732564428821867872
413212030,0,35.315075,119.51587,T-AIS,20230212162727,6894484664495447422
563169800,9856127,35.371872,119.53406,T-AIS,20230212162727,4905724432172009992
248665000,9609225,35.595943,119.78909,T-AIS,20230212162728,5004223609801167784
412327977,0,35.456554,119.59932,T-AIS,20230212162727,7278224118193037353
355616000,9528718,35.02637,119.56717,T-AIS,20230212162728,4623106826449339648
477537600,9724829,35.246456,119.84021,T-AIS,20230212162727,4659355955412510016
477435300,9617480,35.161083,119.40248,T-AIS,20230212162727,5290088601662854564
538004179,9577604,35.253685,119.69534,T-AIS,20230212162728,8274416541103114963
273214780,9411410,35.473415,119.88356,T-AIS,20230212162727,5705432365846293820
413247660,0,35.58146,119.77993,T-AIS,20230212162728,5567963468002338988
413296470,0,35.1231,119.52586,T-AIS,20230212162727,6537416064352020310
412327544,0,35.45666,119.59981,T-AIS,20230212162727,5160687868398771832
412332169,0,35.456726,119.598404,T-AIS,20230212162728,7224743872618016905
413277610,0,35.220654,119.730415,T-AIS,20230212162727,6155876733420707242
413326360,0,35.078903,119.39151,T-AIS,20230212162728,5048202331320146968
412472180,0,35.60672,119.85169,T-AIS,20230212162727,5454679685480174452
636021982,9925813,35.362373,119.54701,T-AIS,20230212162728,6831333814944984286
412280104,0,39.94376,119.70837,T-AIS,20230212162727,4983745661163988264
412325868,0,39.94368,119.71174,T-AIS,20230212162728,5618929130483718124
412213000,9233533,39.914116,119.6766,T-AIS,20230212162728,4917616633822961416
412326365,0,39.926674,119.62012,T-AIS,20230212162728,7991200234201127389
412333711,0,39.92764,119.62008,T-AIS,20230212162728,8960881528969344655
413707290,0,39.938698,119.71536,T-AIS,20230212162728,6200688429322775578
414744000,9604225,39.859043,119.79694,T-AIS,20230212162728,4679107272993439168
413213040,0,39.824635,119.64162,T-AIS,20230212162727,4873212856736227696
412272410,0,39.942524,119.71601,T-AIS,20230212162727,6212946884459415322
548717500,9157143,13.822643,120.56584,T-AIS,20230212162727,5724298606969930684
305803000,9811983,13.782655,120.9884,T-AIS,20230212162727,5178320512928591608
548823200,9174402,13.77654,120.99698,T-AIS,20230212162728,4702210189975511200
548012245,0,14.575097,120.96872,T-AIS,20230212162727,7692171533013876949
548201500,8690370,14.542503,120.60774,T-AIS,20230212162727,5623251289353544732
413318790,0,14.520507,120.97162,T-AIS,20230212162728,6367897759628050054
548046300,10000001,14.427842,120.500946,T-AIS,20230212162727,5685888267764532700
273352740,9349916,14.721916,120.24768,T-AIS,20230212162727,5261387997899327524
548313000,9524047,14.43564,120.50532,T-AIS,20230212162727,5006416470078298024
750340000,0,22.651094,120.22045,T-AIS,20230212162728,4717704559575254944
235603000,9241293,22.564077,120.23894,T-AIS,20230212162728,5118398271605900344
416255600,0,22.58113,120.296165,T-AIS,20230212162727,4871906087169658480
416006689,9522453,22.58369,120.294136,T-AIS,20230212162727,6994359352963088929
416253800,9297797,22.61311,120.27383,T-AIS,20230212162728,5023902574593410920
529131000,9937452,22.53901,120.34354,T-AIS,20230212162727,5181924076612609528
775700006,0,22.815071,120.086205,T-AIS,20230212162727,6421868211657784870
477809200,9300946,22.614916,120.28049,T-AIS,20230212162727,4833725305438521904
312152000,9134373,22.594337,120.215324,T-AIS,20230212162727,4682677438685843392
352639000,9258105,24.59772,120.35618,T-AIS,20230212162728,5045940515582040088
416004457,0,24.288252,120.516594,T-AIS,20230212162727,7324951713109752169
414550720,0,26.539324,120.1058,T-AIS,20230212162728,4671476662296480448
412449011,0,26.917309,120.2185,T-AIS,20230212162728,8342824052764014835
412416665,0,26.411863,120.30289,T-AIS,20230212162727,7374585317251414681
412963296,0,27.126022,120.46362,T-AIS,20230212162727,4747548573285831136
412431489,0,27.731932,120.66066,T-AIS,20230212162727,6938686131442889857
412410917,0,27.438417,120.9164,T-AIS,20230212162728,7568803051181761573
413351360,0,27.747316,120.642334,T-AIS,20230212162727,4679012714992057792
412449817,0,27.106165,120.258316,T-AIS,20230212162728,7354283934556191769
413956499,0,29.98314,120.88279,T-AIS,20230212162727,8243712975126165907
413774729,0,30.609013,120.27149,T-AIS,20230212162727,7238240377850409865
413997013,0,30.403116,120.12313,T-AIS,20230212162727,7708523491282982869
413838689,0,30.85035,120.11569,T-AIS,20230212162727,7038375552199863649
413782564,0,30.3947,120.12238,T-AIS,20230212162728,5265523003573785124
413808147,0,30.495132,120.213844,T-AIS,20230212162727,8222188935500674579
413810029,20,30.049934,120.60038,T-AIS,20230212162728,7903559261864213869
413841515,0,30.008623,120.64186,T-AIS,20230212162728,8468831383843420267
413769731,0,30.84275,120.29518,T-AIS,20230212162727,8070843358960525315
413814623,14,30.491674,120.26923,T-AIS,20230212162727,9132338272694587231
413761683,0,30.769346,120.17882,T-AIS,20230212162728,8232691470569144467
413963421,0,30.021006,120.80011,T-AIS,20230212162727,7947249455905674397
413852122,0,30.79242,120.147705,T-AIS,20230212162727,6260519454059979226
413973858,0,30.471275,120.15113,T-AIS,20230212162727,5886008201453550946
413814481,0,30.41026,120.12468,T-AIS,20230212162727,7123732838887345873
636015640,9638886,31.927382,120.15051,T-AIS,20230212162727,5047063937576129560
413849223,0,31.925282,120.16182,T-AIS,20230212162727,8672478529493587591
413839303,0,31.9996,120.65755,T-AIS,20230212162727,8718218213209059271
413960107,0,31.946379,120.17937,T-AIS,20230212162728,8464600463099856811
413825857,0,31.918962,120.19888,T-AIS,20230212162727,6969203076673207105
413775728,0,31.91354,120.15828,T-AIS,20230212162727,4880605972921956208
413810943,0,31.997444,120.79176,T-AIS,20230212162727,9205521766639354111
564751000,9749386,31.835876,120.937485,T-AIS,20230212162727,5068138792270523032
413820193,0,31.848116,120.902855,T-AIS,20230212162727,7001291224018216225
413965517,0,31.306372,120.9914,T-AIS,20230212162728,7840288964755627213
413804109,0,31.928328,120.229774,T-AIS,20230212162727,7825309218338645581
413983862,0,31.919376,120.17165,T-AIS,20230212162728,6596028830206190710
413976507,0,31.922716,120.16018,T-AIS,20230212162728,8608856388664084411
413860632,0,31.328049,120.95089,T-AIS,20230212162728,5057600956714910488
413856951,0,31.92316,120.87816,T-AIS,20230212162727,8884429186956719287
413849883,0,31.98426,120.45308,T-AIS,20230212162727,8513726642628778267
413775457,0,31.780113,120.99469,T-AIS,20230212162727,7033326594805053025
413773368,0,31.954638,120.28173,T-AIS,20230212162728,5124363302753381944
413823223,0,31.373291,120.88166,T-AIS,20230212162727,8918135815417786615
413227320,0,31.947683,120.11923,T-AIS,20230212162728,5126962548240898360
413989948,0,31.972404,120.827515,T-AIS,20230212162727,5696997754592361532
413254530,0,31.945406,120.24923,T-AIS,20230212162727,5796380411603043202
257534000,9186223,31.924763,120.227325,T-AIS,20230212162728,4829379133322143792
413825662,0,31.97663,120.44809,T-AIS,20230212162728,6888138283380537982
413958079,0,31.92495,120.16035,T-AIS,20230212162727,9187217097060286399
413795785,0,31.320206,120.97859,T-AIS,20230212162727,7271084989195355593
413846851,0,31.697426,120.066444,T-AIS,20230212162727,8119098725280435523
413867844,0,31.920551,120.16339,T-AIS,20230212162727,5241685591483686724
413774671,0,31.974974,120.4317,T-AIS,20230212162727,8985637033270162255
413844301,0,31.923058,120.16909,T-AIS,20230212162727,7831994249035563853
413837512,0,31.724003,120.07806,T-AIS,20230212162727,4955460724541008072
413774348,0,31.306213,120.99097,T-AIS,20230212162727,5481836523175916044
413870239,0,31.923504,120.1618,T-AIS,20230212162727,9098737197349808287
413801177,0,31.979673,120.85408,T-AIS,20230212162727,7410133627690425049
413797285,0,31.962254,120.45392,T-AIS,20230212162727,7598721862086560677
413858437,0,31.318272,120.96566,T-AIS,20230212162727,7518712599956617861
413826907,0,31.946167,120.185486,T-AIS,20230212162728,8556721945321307995
413862059,0,31.989725,120.79034,T-AIS,20230212162727,8449937376031738027
413769166,0,31.305687,120.99034,T-AIS,20230212162728,6696401047682391502
413833912,0,31.9442,120.15663,T-AIS,20230212162728,5140389784239905464
413805866,0,31.621004,120.162964,T-AIS,20230212162728,6137585257981553962
240608000,9343869,31.924667,120.2198,T-AIS,20230212162728,4625683471704482560
413834668,0,31.920204,120.15826,T-AIS,20230212162728,5579490747908529580
413810119,0,31.94991,120.14304,T-AIS,20230212162728,8714207194790903239
413860315,0,31.945467,120.085175,T-AIS,20230212162727,8565905066436526555
413797642,0,31.926216,120.14446,T-AIS,20230212162727,6065246188966907146
413960085,0,32.078407,120.499054,T-AIS,20230212162727,7671966928682649493
413820637,0,32.041683,120.89091,T-AIS,20230212162728,7987579542412355293
413820103,0,32.021458,120.782814,T-AIS,20230212162727,8703651883164263623
414351190,0,32.056793,120.552025,T-AIS,20230212162727,6539107113236594518
413806991,442200485,32.02039,120.81744,T-AIS,20230212162728,8963031074203120015
477151200,9815666,32.019463,120.636284,T-AIS,20230212162727,4755594009168101344
413861912,0,32.040894,120.40016,T-AIS,20230212162727,5045216057739642904
413816745,0,32.003094,120.53315,T-AIS,20230212162727,7312321073283487657
413777421,0,32.042503,120.91494,T-AIS,20230212162728,7791057232110140941
440306000,9297711,32.020935,120.55425,T-AIS,20230212162726,4802067651218016592
413417760,0,32.00223,120.65473,T-AIS,20230212162728,4692901745874190624
412078000,0,32.025265,120.38422,T-AIS,20230212162727,4863039075643281328
413867673,0,32.066982,120.49856,T-AIS,20230212162728,7376391814857301657
413972529,0,32.016815,120.79512,T-AIS,20230212162727,7135757098048862257
413793281,0,32.023296,120.78855,T-AIS,20230212162727,6922003241516006401
477234600,9569803,34.905746,120.01144,T-AIS,20230212162728,5001268887278454184
677047800,9133587,35.36625,120.04887,T-AIS,20230212162728,5183034613569351160
636018035,9399753,35.795685,120.895004,T-AIS,20230212162727,8335817565463436659
413295240,0,36.044456,120.236244,T-AIS,20230212162727,4922875597939696264
412347463,0,36.012394,120.281784,T-AIS,20230212162728,8686865639141534791
412055000,9223289,37.904873,120.91495,T-AIS,20230212162728,5110385211427747288
412330230,0,37.641773,120.314384,T-AIS,20230212162728,6612817273249048822
240704000,9423918,22.837828,121.99105,T-AIS,20230212162726,4618096841472924160
540700003,0,24.988384,121.01765,T-AIS,20230212162727,8191369328348261731
416024000,9404508,25.147472,121.75015,T-AIS,20230212162727,4677002257983342016
416003731,0,25.14656,121.785225,T-AIS,20230212162728,8240308337372804755
412415274,0,27.900478,121.453606,T-AIS,20230212162727,6137221319631369514
413212410,0,27.80329,121.554436,T-AIS,20230212162727,6331534711074135802
413500230,0,27.632162,121.10952,T-AIS,20230212162727,6390723621020861254
412427720,0,28.2772,121.561226,T-AIS,20230212162728,4965546544701187528
412419342,0,28.210117,121.59141,T-AIS,20230212162727,6640604131106293006
412418909,0,28.303179,121.831245,T-AIS,20230212162727,7975921420621644637
413440640,0,28.140102,121.33936,T-AIS,20230212162728,4635973431834483328
423223333,0,28.077534,121.26711,T-AIS,20230212162727,7566582999777140773
412416008,0,28.250443,121.60345,T-AIS,20230212162728,4902109121825011720
412450108,0,28.19706,121.64617,T-AIS,20230212162727,5705966470938590524
412415013,0,28.070711,121.28021,T-AIS,20230212162728,7569366001135186981
412419618,0,28.275484,121.64967,T-AIS,20230212162727,5843466997061715490
412004348,0,28.197012,121.64617,T-AIS,20230212162728,5763864554233573372
412417201,0,28.357412,121.6195,T-AIS,20230212162727,7156160735323946161
412418484,0,28.410772,121.654564,T-AIS,20230212162727,5431387631157313972
412002335,856,28.087427,121.63409,T-AIS,20230212162728,9080765679791941663
413319140,0,28.676184,121.742065,T-AIS,20230212162728,5332069845332836324
412449658,0,28.210867,121.64477,T-AIS,20230212162728,6320707820074662778
412449823,0,28.204271,121.6157,T-AIS,20230212162728,9083666191466462239
412449904,0,28.13478,121.351616,T-AIS,20230212162728,4868296940247678064
413418230,0,29.49651,121.49571,T-AIS,20230212162727,6615938786761392886
413446720,0,29.938776,121.86118,T-AIS,20230212162727,4653143405413839424
413842856,0,30.896894,121.13694,T-AIS,20230212162727,5003311470581824936
413854722,0,30.64463,121.16989,T-AIS,20230212162727,5768501194769755138
413959643,0,30.997053,121.4206,T-AIS,20230212162727,8568183254529377755
413700150,9591038,30.742842,121.4177,T-AIS,20230212162727,6557880174768590902
412371490,7534006,30.689423,121.283295,T-AIS,20230212162728,5842446650271091234
413863351,0,30.875374,121.171196,T-AIS,20230212162727,8893541939327733175
413864146,0,30.643208,121.168945,T-AIS,20230212162728,5963387431769805010
413855741,0,30.644136,121.16718,T-AIS,20230212162728,8069840604356079613
413402180,0,30.043407,121.98538,T-AIS,20230212162728,5226437564229223492
413855132,0,30.644823,121.16921,T-AIS,20230212162727,5651407604458122652
413797464,0,30.999506,121.42691,T-AIS,20230212162727,5083461470200138840
413220460,0,31.77406,121.01589,T-AIS,20230212162727,5593225847162093164
413865627,0,31.22338,121.50539,T-AIS,20230212162727,8528187419557303963
413227310,0,31.21463,121.50532,T-AIS,20230212162727,6712229617075312942
412350450,0,31.699263,121.956505,T-AIS,20230212162728,6051696907176376306
413978092,0,31.273468,121.56443,T-AIS,20230212162727,5615088536369548780
538005739,9702534,31.694725,121.14323,T-AIS,20230212162727,8485522773636108523
413819771,0,31.009832,121.43841,T-AIS,20230212162727,8624838889685279611
413774996,0,32.365902,121.13137,T-AIS,20230212162728,5353483933795857556
412352806,0,32.518745,121.39588,T-AIS,20230212162727,6422144364806668582
412352353,0,32.074112,121.59191,T-AIS,20230212162728,7043614725104729953
413368040,0,32.06995,121.66356,T-AIS,20230212162727,5034937823042698984
413312240,0,32.48035,121.198555,T-AIS,20230212162727,4884524632362886384
412354786,0,32.5578,121.03404,T-AIS,20230212162728,5891845508683794658
413504539,0,32.54822,121.02175,T-AIS,20230212162728,8505726596024734747
220300067,0,32.065624,121.58916,T-AIS,20230212162727,8156125766994723619
413951283,0,32.437862,121.30344,T-AIS,20230212162727,8298319120608027955
413232580,0,32.489796,121.20933,T-AIS,20230212162728,5255033662644252100
412303820,0,37.8971,121.011375,T-AIS,20230212162727,5539623555795468748
312664000,9136503,37.624702,121.14584,T-AIS,20230212162727,4683410812942081984
413021310,0,37.597954,121.3876,T-AIS,20230212162727,6884629741775500414
413285750,9109885,38.80831,121.07204,T-AIS,20230212162727,6606518171134475638
412365430,0,39.851616,121.524345,T-AIS,20230212162727,6598629175204262518
538007452,9735816,24.23633,122.11811,T-AIS,20230212162727,5655010407833753500
416000088,0,24.80198,122.127525,T-AIS,20230212162728,5081596148725819480
416005346,0,24.907766,122.19411,T-AIS,20230212162727,5895058831419620578
413263790,0,29.925632,122.187225,T-AIS,20230212162728,6735662408886511534
412429508,0,29.924738,122.17629,T-AIS,20230212162727,5245895621505002692
413441580,0,29.996084,122.1084,T-AIS,20230212162728,5556959555631750700
636018051,9729893,29.917679,122.21258,T-AIS,20230212162727,8101630384840170883
413363020,0,29.991348,122.13664,T-AIS,20230212162727,5527519032286341964
413444960,0,29.94285,122.2184,T-AIS,20230212162727,4734771148659927904
538090542,9830769,29.7909,122.11133,T-AIS,20230212162727,6705387059987782702
352335000,9226920,29.794067,122.124176,T-AIS,20230212162728,5065142386649216152
412428962,0,30.742313,122.446465,T-AIS,20230212162728,5860636970641074850
413233850,0,30.003727,122.10087,T-AIS,20230212162727,6292550426799731386
412429402,0,30.696766,122.4283,T-AIS,20230212162727,6236687539526511706
412447514,0,30.451754,122.2765,T-AIS,20230212162728,6211495529110926106
412754760,0,30.724804,122.384674,T-AIS,20230212162727,4949761955773162312
412425026,0,30.457129,122.279495,T-AIS,20230212162727,5815882449344076610
413043220,0,30.578667,122.093666,T-AIS,20230212162727,5337995113494645268
412429185,0,30.746037,122.4513,T-AIS,20230212162728,6950508080464735105
413431610,0,30.009144,122.09571,T-AIS,20230212162727,6285768639079806778
413324030,0,30.139633,122.12054,T-AIS,20230212162727,6904811277703631614
414466000,0,30.672321,122.40557,T-AIS,20230212162727,4827589721254543312
413463060,9442586,30.476337,122.293526,T-AIS,20230212162727,5337831286262526484
412428541,0,30.731497,122.45863,T-AIS,20230212162728,8053889989170505981
413369160,0,36.805523,122.40883,T-AIS,20230212162728,4949580536355193672
412444898,0,36.852627,122.40166,T-AIS,20230212162728,5892302905521039586
412167015,0,36.749935,122.29548,T-AIS,20230212162728,8769953533829131111
413267870,0,36.889614,122.43043,T-AIS,20230212162727,6808282952877864862
413439870,9586928,36.77087,122.41674,T-AIS,20230212162728,6897906344681314174
412300369,0,36.85322,122.376656,T-AIS,20230212162728,7100824514121118801
412433444,0,36.85372,122.37528,T-AIS,20230212162727,5264472969967909924
412328873,0,36.867226,122.39283,T-AIS,20230212162727,7309749315584631721
412330888,0,36.865116,122.37929,T-AIS,20230212162728,4932974612239854472
412446095,0,36.853687,122.37476,T-AIS,20230212162727,8966009651201404303
412323796,0,36.865616,122.37577,T-AIS,20230212162727,5403319298323353556
412433441,0,36.853764,122.37506,T-AIS,20230212162727,6993855226878180385
413329720,0,36.85961,122.37704,T-AIS,20230212162727,5126733849822423352
412433438,0,36.85504,122.37529,T-AIS,20230212162727,6777682444764396574
412442118,0,36.865967,122.39319,T-AIS,20230212162728,6349699742675852806
413251610,0,37.44968,122.74568,T-AIS,20230212162727,6199030365787633690
612345678,0,37.38872,122.671234,T-AIS,20230212162727,6681511749180434254
412281088,0,37.385635,122.67235,T-AIS,20230212162728,4622331791067506944
412223341,0,37.420692,122.65591,T-AIS,20230212162727,7906089238118139757
441355000,9236901,34.82987,124.92363,T-AIS,20230212162727,5175863671511747320
412224612,0,39.855633,124.13056,T-AIS,20230212162727,5299630953777466468
412225176,0,39.841022,124.12508,T-AIS,20230212162727,5069947372781571736
412224838,0,39.853474,124.12758,T-AIS,20230212162727,6389502063601126726
412221303,0,39.8492,124.127365,T-AIS,20230212162727,8917094577904680823
412215551,0,39.818176,124.11405,T-AIS,20230212162728,9207013803916650751
412212844,0,39.825134,124.117004,T-AIS,20230212162727,5593156577928535660
412212535,0,39.850616,124.127045,T-AIS,20230212162727,8876280706281626935
412224426,0,39.854034,124.1276,T-AIS,20230212162728,6157566682791545770
440120390,9932634,34.825005,126.37717,T-AIS,20230212162727,6380324233913545798
440333420,0,34.80956,126.354485,T-AIS,20230212162728,5587805048705840236
440009200,0,34.783585,126.40463,T-AIS,20230212162728,4890934579021087216
636015473,9423334,37.052917,126.19943,T-AIS,20230212162727,7184021960763429745
440012370,0,37.25453,126.49947,T-AIS,20230212162728,5952658191173684818
538009342,9889667,37.06436,126.21581,T-AIS,20230212162728,6908137004149595902
440014870,9275880,37.450123,126.59086,T-AIS,20230212162728,6486897696970512406
310540000,9321768,37.337574,126.58278,T-AIS,20230212162727,4745545314537207520
431680212,9276339,26.23265,127.67398,T-AIS,20230212162727,5392452962364353236
431000715,9517953,26.41635,127.84986,T-AIS,20230212162728,8380147112426376331
431680270,9159232,26.602333,127.92184,T-AIS,20230212162728,6644453658773351182
565282000,9554286,34.73665,127.78422,T-AIS,20230212162728,4812205470673634512
440113210,0,34.49169,127.913826,T-AIS,20230212162727,6270830467973093434
538004269,9602148,34.635624,127.98491,T-AIS,20230212162727,7869092574639770413
636014480,9451264,34.62602,127.97532,T-AIS,20230212162728,4790921708769431440
440317430,0,34.725487,127.72024,T-AIS,20230212162727,6623492225512682998
440057740,0,34.895573,127.61286,T-AIS,20230212162727,5512220221365731212
440501270,9119256,34.77936,127.76856,T-AIS,20230212162728,6487541461029061654
440391000,9714537,34.733624,127.78707,T-AIS,20230212162728,5092162799090521432
440302310,0,34.7224,127.70812,T-AIS,20230212162727,6473817906646776550
440323730,0,34.72877,127.727165,T-AIS,20230212162727,5934863694990069394
440060430,0,34.727543,127.72351,T-AIS,20230212162727,6635164640952896014
374382000,9723899,34.903263,127.75326,T-AIS,20230212162728,4858894277546122672
565414000,9303003,34.8934,127.761765,T-AIS,20230212162727,4865140358481414256
563076300,9235555,34.746014,127.79272,T-AIS,20230212162727,5534638486190021836
440189880,0,34.72698,127.723495,T-AIS,20230212162727,5147842067920896952
440045280,9159490,34.76272,127.77595,T-AIS,20230212162727,4745763859782602464
440311120,0,34.72675,127.642815,T-AIS,20230212162727,4804882400985128272
440162960,0,34.90519,127.66948,T-AIS,20230212162727,4780165379592575632
311000390,9722807,34.613335,127.980995,T-AIS,20230212162728,6390507068667297094
636018949,9790608,34.717087,127.80473,T-AIS,20230212162727,7503496059330027781
440128610,0,34.729103,127.737114,T-AIS,20230212162727,5875780338159703138
440331790,0,34.90657,127.671135,T-AIS,20230212162728,6637706711836585486
538007134,9749685,34.655987,127.967735,T-AIS,20230212162727,6816939111695341150
431009352,0,26.607704,128.567,T-AIS,20230212162727,4944182071719407176
440124440,6512263,34.62219,128.04878,T-AIS,20230212162728,5046555056770106392
440114680,0,34.9041,128.55984,T-AIS,20230212162727,5183211157963120120
477871500,9931094,34.94797,128.56581,T-AIS,20230212162727,5507752321544338828
441486000,9637260,35.077183,128.78712,T-AIS,20230212162728,4851575911038880432
477154200,9793909,35.07734,128.82628,T-AIS,20230212162728,5076897695083318168
312978000,9374662,35.130104,128.69537,T-AIS,20230212162728,4797874371440388688
373512000,9376438,35.131336,128.69455,T-AIS,20230212162728,4664234539940534080
413556780,9252993,35.07753,128.81769,T-AIS,20230212162727,5548884742237478956
431485000,9805491,32.729893,129.85176,T-AIS,20230212162728,4937066032464916552
431005207,0,32.7474,129.86983,T-AIS,20230212162727,8799544827725258263
431005438,9697284,33.571724,129.86024,T-AIS,20230212162728,6908032984229650174
372699000,9832028,34.869102,129.0116,T-AIS,20230212162727,5169528852379529080
440199850,0,35.12152,129.05356,T-AIS,20230212162727,6149048560080710314
440109470,0,35.055637,129.00964,T-AIS,20230212162727,6801692274049386910
440038740,0,35.096745,129.07849,T-AIS,20230212162727,5380560301009302868
304807000,7727073,35.12174,129.06842,T-AIS,20230212162728,5084516777915513944
440121510,8821163,35.110645,129.06903,T-AIS,20230212162727,6433241529535150246
273435850,8943313,35.025917,129.12367,T-AIS,20230212162728,6110413284681993418
244160000,9424546,35.103424,129.08319,T-AIS,20230212162728,4619123510458816000
440123020,9236121,36.018177,129.39583,T-AIS,20230212162727,5503248206483144332
503786000,9581631,-12.471211,130.84679,T-AIS,20230212162727,4761773883018127888
503111870,0,-12.45157,130.82198,T-AIS,20230212162728,6863995928701624510
431007624,0,28.205957,130.09875,T-AIS,20230212162727,4934048972557821832
431602089,9100279,31.482166,130.51683,T-AIS,20230212162728,7306922608647846313
303867000,0,31.596817,130.56758,T-AIS,20230212162727,5154737088022488184
431300021,0,31.486574,130.52437,T-AIS,20230212162726,7741172527014419893
371163000,9864980,33.9044,130.88292,T-AIS,20230212162727,5170059916494208888
431000213,0,33.908325,130.8224,T-AIS,20230212162728,7661822971860781717
431400513,0,33.893208,130.9022,T-AIS,20230212162727,6960695193154004545
312174000,8948997,33.970833,130.9003,T-AIS,20230212162728,4857614136711538096
431010903,0,33.885063,130.99474,T-AIS,20230212162727,8830225600186725463
431600459,9129665,34.001915,130.88493,T-AIS,20230212162727,8409178617446773579
431501788,0,33.26913,131.66278,T-AIS,20230212162727,5684395289771258332
431014802,9924833,33.934933,131.03198,T-AIS,20230212162727,5940462751786779538
431098000,9839002,33.27395,131.7643,T-AIS,20230212162728,4774962834158258320
431000994,0,33.242996,131.87718,T-AIS,20230212162727,5867138520353639842
431010482,0,33.299675,131.50446,T-AIS,20230212162728,6004216834011738802
431400382,0,33.258846,131.6907,T-AIS,20230212162728,6875126800233964990
273448500,0,43.062004,131.88618,T-AIS,20230212162727,5413199767369711156
273381170,0,43.10959,131.91643,T-AIS,20230212162727,5997585799486076722
273370230,9206152,43.09059,131.8949,T-AIS,20230212162728,6596846024903052406
312123000,9546758,43.102962,131.87595,T-AIS,20230212162728,5160657133512597112
273311610,7812024,43.089745,131.88937,T-AIS,20230212162727,6321246838331172730
273458210,8010336,43.104965,131.92564,T-AIS,20230212162727,5839282513365476386
538007548,9448839,32.79823,132.41344,T-AIS,20230212162727,5763096798890645500
